Gene	GSM346111	GSM346114	GSM346115	GSM346116	GSM346117	GSM346118	GSM346120	GSM346122	Mean_Expression
YOR341W	102.056	99.176	11.419	8.24	71.155	72.828	14.701	9.433	48.626000000000005
YOR342C	33.668	32.651	13.181	17.325	141.11	91.566	65.455	32.813	53.471124999999994
YOR344C	79.814	81.668	121.315	119.476	85.546	84.249	116.872	56.086	93.12825
YOR346W	10.743	10.719	5.997	6.293	46.559	46.165	23.243	25.31	21.878625
YOR347C	4.253	7.5	50.788	66.302	9.501	11.308	58.954	91.472	37.509750000000004
YOR348C	0.312	0.0	2.689	2.339	1.461	1.497	2.473	4.91	1.9601250000000001
YOR349W	4.445	3.02	3.329	2.574	7.689	7.876	7.271	5.801	5.250625
YOR350C	6.793	4.455	11.447	8.604	25.918	25.628	52.046	37.149	21.505
YOR351C	0.0	0.0	0.848	0.328	0.461	0.566	0.0	0.281	0.3105
YOR352W	21.072	12.887	42.922	40.77	30.655	26.212	41.726	50.473	33.339625
YOR353C	12.877	11.741	13.864	11.75	49.261	48.559	58.352	63.008	33.6765
YOR354C	18.96	16.466	24.373	24.498	66.557	70.141	53.232	66.338	42.57062499999999
YOR355W	77.218	56.548	70.222	40.563	57.021	72.245	34.886	27.862	54.57062500000001
YOR356W	32.267	27.916	55.451	57.851	54.821	49.683	103.828	109.988	61.475625
YOR357C	88.752	67.203	152.37	161.731	238.58	192.053	249.362	291.446	180.18712499999998
YOR358W	17.723	9.983	24.285	26.823	32.05	41.712	46.26	49.515	31.043875
YOR359W	25.441	18.948	6.445	4.36	49.47	47.533	17.039	11.765	22.625124999999997
YOR360C	23.808	26.857	27.235	38.707	229.402	259.857	171.632	162.184	117.46025
YOR361C	245.667	282.008	99.497	107.055	271.545	310.021	150.969	131.365	199.765875
YOR362C	140.952	147.867	281.622	329.987	356.036	319.367	626.643	699.855	362.791125
YOR363C	3.935	2.544	5.084	4.422	17.497	15.942	10.909	12.515	9.106
YOR365C	0.279	0.15	1.2	0.464	4.563	2.671	1.655	1.394	1.547
YOR367W	78.842	72.895	138.33	130.446	78.589	77.466	144.554	137.743	107.358125
YOR368W	13.65	14.446	10.497	17.854	60.465	45.808	50.195	54.701	33.452
YOR369C	5496.681	6289.225	2725.968	3974.571	16941.105	14124.264	6346.196	7284.937	7897.868374999999
YOR370C	44.475	38.304	24.466	26.752	141.31	135.095	91.28	73.55	71.904
YOR371C	5.679	7.061	3.763	7.818	9.712	10.891	14.273	16.548	9.468125
YOR374W	69.369	72.311	494.385	566.13	27.351	28.739	81.371	118.828	182.31050000000005
YOR375C	295.518	295.923	984.183	998.301	357.392	395.096	2018.225	2331.321	959.494875
YOR376W-A	0.0	0.0	0.0	0.0	30.529	25.017	59.041	55.94	21.315875
YOR377W	22.735	23.093	1.605	5.274	61.493	66.115	25.093	25.04	28.805999999999997
YOR378W	2.659	1.638	0.0	0.949	4.001	5.1	0.752	2.715	2.22675
YOR380W	2.509	1.352	2.315	4.774	15.518	14.778	14.194	16.395	8.979375000000001
YOR381W	0.551	0.445	0.0	1.834	22.239	32.485	17.998	15.355	11.363375000000001
YOR381W-A	0.0	0.0	0.0	0.0	0.0	6.643	0.0	2.476	1.139875
YOR382W	233.522	99.832	333.404	227.133	77.224	33.466	103.036	128.804	154.55262500000003
YOR383C	181.341	84.847	242.508	162.071	52.49	54.452	124.733	98.911	125.16912500000001
YOR384W	0.564	0.304	0.608	3.993	4.622	3.653	4.47	6.05	3.033
YOR385W	20.19	18.13	27.534	30.812	100.802	100.025	70.63	54.835	52.86975
YOR386W	9.006	5.599	24.615	36.043	17.024	14.615	32.924	61.399	25.153125
YOR387C	0.0	0.0	0.0	0.0	3.318	1.813	0.0	1.351	0.81025
YOR394C-A	0.0	0.0	0.0	0.0	0.0	1.661	0.0	0.0	0.207625
YPL001W	29.261	26.463	29.254	32.621	141.239	143.795	113.813	101.206	77.2065
YPL002C	20.912	12.168	23.415	30.637	128.223	103.066	89.443	114.786	65.33125000000001
YPL003W	5.08	6.387	10.939	19.382	75.793	67.791	65.387	103.481	44.28
YPL004C	258.925	231.167	1409.88	1664.629	167.577	147.481	805.357	858.14	692.8945
YPL005W	4.199	2.611	8.347	7.26	39.311	31.903	23.027	24.703	17.670125
YPL006W	13.403	12.637	37.157	29.843	14.311	16.386	27.203	28.258	22.39975
YPL007C	9.654	9.147	17.92	19.397	73.231	70.542	98.875	97.072	49.479749999999996
YPL008W	5.233	2.452	7.349	5.114	34.88	36.655	45.507	36.917	21.763375
YPL010W	283.116	299.526	381.295	348.786	608.362	618.952	693.116	734.335	495.93600000000004
YPL011C	16.05	11.629	23.835	28.103	112.04	81.992	112.881	87.024	59.19425
YPL012W	64.811	58.14	5.156	5.182	86.485	101.712	16.121	8.329	43.242
YPL013C	107.215	113.805	86.143	141.195	250.913	208.678	196.457	152.112	157.06475
YPL014W	14.876	12.713	16.568	20.923	18.007	9.837	17.268	11.732	15.2405
YPL015C	14.229	16.807	38.889	29.612	31.38	28.338	49.85	52.806	32.738875
YPL017C	1.176	0.0	1.688	2.284	1.835	1.316	6.211	7.846	2.7945
YPL018W	9.532	12.269	9.123	15.429	47.095	61.188	34.604	20.06	26.1625
YPL019C	269.337	309.439	103.059	108.388	564.438	607.176	245.292	197.697	300.60325
YPL020C	14.186	14.437	23.08	26.766	30.986	22.973	47.442	39.204	27.38425
YPL022W	4.811	3.072	8.057	10.086	47.954	36.733	55.393	50.684	27.09875
YPL023C	24.735	26.814	43.637	52.095	66.606	59.723	105.04	98.405	59.63187500000001
YPL024W	7.28	5.23	13.934	13.467	98.439	63.989	70.477	71.689	43.063125
YPL026C	14.42	10.919	26.854	34.388	33.291	37.183	80.259	89.692	40.87575
YPL027W	0.0	0.0	0.0	1.325	1.862	0.382	1.576	0.569	0.71425
YPL028W	406.667	345.59	460.044	345.052	456.894	535.931	660.35	733.296	492.97799999999995
YPL029W	7.706	5.87	6.294	7.963	47.576	47.14	21.048	34.187	22.223
YPL030W	26.579	28.64	13.379	12.643	41.603	44.517	30.758	20.723	27.355249999999998
YPL031C	42.483	46.834	81.627	69.094	72.655	83.665	128.125	135.0	82.435375
YPL032C	48.44	38.38	49.596	33.404	24.173	20.605	27.271	24.438	33.288374999999995
YPL033C	0.0	0.0	1.495	1.156	1.625	2.331	1.375	1.489	1.183875
YPL034W	2.356	1.904	10.144	4.902	126.79	103.897	114.275	104.379	58.580875000000006
YPL037C	2343.155	2265.589	2021.919	1869.091	1983.265	1885.555	1785.846	1465.128	1952.4435
YPL038W	38.453	34.332	21.292	29.265	115.703	126.416	104.424	62.818	66.587875
YPL039W	6.797	5.327	7.983	8.744	61.46	54.511	45.272	47.697	29.723875
YPL040C	5.085	4.636	5.475	6.024	12.129	12.096	9.682	13.838	8.620624999999999
YPL041C	13.17	13.178	16.205	30.539	20.914	29.766	29.804	24.204	22.2225
YPL042C	11.989	8.929	13.667	17.318	78.81	79.12	55.859	61.998	40.96125
YPL043W	90.905	105.348	10.464	10.47	126.108	99.5	52.643	25.539	65.122125
YPL045W	9.573	6.745	8.986	11.851	36.192	38.719	46.176	50.527	26.096125
YPL046C	25.349	43.074	79.777	71.418	100.395	130.881	146.724	154.695	94.03912499999998
YPL047W	42.899	21.012	75.578	48.694	177.973	169.211	150.585	170.025	106.997125
YPL048W	395.257	393.168	507.211	410.972	102.534	109.995	243.475	204.38	295.874
YPL049C	67.931	45.925	64.287	80.317	68.857	65.967	79.68	70.817	67.972625
YPL050C	62.847	56.79	63.934	59.729	359.593	309.613	199.897	233.43	168.229125
YPL051W	31.459	18.539	33.871	59.739	98.932	94.738	81.761	93.451	64.06125
YPL052W	15.029	17.667	14.71	22.746	179.863	156.886	79.812	89.352	72.00812499999999
YPL053C	66.211	65.44	107.636	103.293	190.868	194.666	307.362	292.079	165.944375
YPL054W	1.946	2.097	13.965	25.373	0.759	0.311	1.284	8.807	6.81775
YPL055C	38.827	31.062	50.67	47.99	33.731	23.974	71.059	40.785	42.262249999999995
YPL056C	0.0	0.0	0.0	0.0	6.712	4.583	3.786	0.0	1.885125
YPL057C	28.139	26.187	27.542	23.849	26.94	28.208	30.393	23.037	26.786875000000002
YPL058C	14.923	8.809	1.397	2.808	15.64	15.802	5.653	8.811	9.230374999999999
YPL059W	192.843	176.419	289.835	307.039	236.255	178.705	289.595	312.655	247.91825
YPL060W	5.207	6.121	9.174	14.974	38.774	34.27	32.807	44.659	23.24825
YPL061W	1507.224	1408.662	1446.647	1246.147	354.382	357.179	247.16	213.657	847.6322499999999
YPL063W	125.749	138.601	138.041	147.432	78.861	69.942	91.137	91.343	110.13824999999999
YPL064C	22.699	17.122	37.706	44.808	170.751	144.274	143.832	150.182	91.42175
YPL065W	29.001	16.927	36.428	44.258	35.821	27.036	41.474	39.728	33.834125
YPL066W	3.267	5.061	11.432	11.218	34.406	31.326	38.006	34.441	21.144625
YPL067C	25.561	12.712	14.818	13.093	24.158	32.522	29.2	23.187	21.906375
YPL068C	15.322	16.51	5.738	4.991	22.605	20.44	10.553	6.189	12.793499999999998
YPL069C	11.078	13.194	13.81	14.075	67.543	70.443	39.254	33.337	32.84175
YPL070W	16.633	11.03	24.796	27.425	27.698	23.924	20.268	28.806	22.5725
YPL071C	21.165	23.477	24.127	25.908	101.977	60.883	73.958	100.549	54.0055
YPL072W	5.489	3.169	2.533	3.916	28.903	25.564	9.316	17.093	11.997875
YPL074W	11.689	11.336	13.424	16.433	82.373	88.921	94.643	86.33	50.64362499999999
YPL075W	6.037	6.641	11.375	8.166	34.439	27.618	36.362	31.103	20.217625
YPL076W	10.454	9.762	4.502	10.442	18.756	24.056	22.079	23.908	15.494874999999999
YPL077C	24.368	11.816	12.243	25.692	60.829	43.615	40.209	56.892	34.458000000000006
YPL078C	170.192	185.113	313.136	363.15	329.111	304.931	368.648	455.717	311.24975
YPL082C	13.131	10.98	4.071	5.159	27.288	25.08	7.28	11.412	13.050125000000001
YPL084W	36.21	25.512	58.478	70.33	23.359	24.816	33.553	39.484	38.96775
YPL085W	52.633	33.894	41.37	27.894	9.515	6.769	8.847	7.025	23.493375
YPL086C	68.867	60.767	14.375	19.596	151.712	155.315	71.662	49.471	73.970625
YPL087W	24.023	20.245	58.361	90.243	154.97	144.708	304.934	322.705	140.02362499999998
YPL088W	3.427	3.077	9.839	11.886	104.264	107.893	42.978	35.107	39.808875
YPL089C	13.614	11.705	14.969	14.708	15.93	23.331	20.648	15.32	16.278125
YPL091W	126.363	132.235	226.745	278.132	155.919	188.543	340.036	380.646	228.577375
YPL092W	26.049	29.45	30.344	28.082	131.919	140.039	75.257	63.788	65.616
YPL093W	104.401	90.161	9.774	9.572	175.279	176.71	52.731	30.712	81.1675
YPL094C	107.523	104.736	110.397	88.316	300.794	291.205	208.679	225.963	179.701625
YPL095C	9.007	5.777	7.388	11.782	84.817	71.353	33.971	46.288	33.797875
YPL096C-A	36.629	19.735	60.671	46.908	19.782	41.877	33.476	42.29	37.671
YPL096W	18.302	15.081	31.295	43.911	100.149	87.228	110.851	115.031	65.231
YPL097W	10.736	7.498	8.562	19.197	78.167	67.675	58.264	69.058	39.894625
YPL098C	152.356	129.124	202.737	206.619	60.094	82.072	122.03	100.326	131.91975
YPL099C	40.613	28.791	71.341	88.963	123.809	138.859	146.023	170.339	101.09225
YPL100W	17.749	15.301	22.932	29.877	77.077	71.291	67.168	66.811	46.02575
YPL101W	38.601	30.272	23.089	24.991	83.813	93.973	79.833	72.037	55.826125000000005
YPL103C	11.702	6.755	13.499	15.307	43.037	34.665	38.069	39.728	25.34525
YPL104W	7.737	7.695	12.815	12.632	22.981	20.401	25.336	31.476	17.634124999999997
YPL105C	39.69	23.373	35.775	36.687	78.844	64.94	70.823	58.382	51.064249999999994
YPL106C	1250.102	1227.541	1676.913	1457.15	312.134	291.27	705.571	578.611	937.4115
YPL107W	15.724	20.756	25.394	40.576	66.24	44.856	98.08	76.984	48.576249999999995
YPL108W	17.354	26.803	37.368	28.891	98.826	89.857	68.727	57.882	53.2135
YPL109C	4.815	2.432	11.015	6.011	9.155	7.358	7.15	16.13	8.008249999999999
YPL110C	10.098	11.831	16.221	11.608	23.069	21.44	16.187	13.059	15.439125
YPL111W	126.105	98.596	138.927	159.652	79.614	69.176	103.366	137.918	114.16925
YPL112C	33.735	42.499	23.502	34.276	96.366	97.757	98.236	84.744	63.889375
YPL113C	6.417	4.255	12.755	15.203	19.638	16.093	29.323	39.16	17.8555
YPL115C	22.763	14.324	13.47	13.018	14.843	15.579	11.354	12.792	14.767875000000002
YPL116W	16.014	14.38	18.149	26.427	22.356	23.303	32.823	31.727	23.147375
YPL117C	208.718	216.507	121.112	130.867	545.551	440.875	343.513	304.158	288.912625
YPL118W	60.194	55.99	56.248	92.648	132.898	106.18	128.189	134.747	95.88675
YPL119C	6.663	4.103	17.08	25.619	0.743	3.651	7.539	8.39	9.2235
YPL119C-A	0.0	0.0	0.0	0.0	0.0	8.491	13.151	7.911	3.6941249999999997
YPL120W	13.352	11.926	12.105	22.52	26.313	22.404	45.223	38.924	24.095875
YPL122C	14.493	12.74	10.676	14.921	48.646	43.703	26.433	27.259	24.858874999999998
YPL123C	9.462	12.866	70.823	94.512	35.324	41.042	158.806	185.806	76.08012500000001
YPL124W	20.04	22.01	14.938	21.815	70.351	65.778	62.577	55.64	41.643625
YPL125W	19.56	18.314	15.947	13.436	45.109	53.989	29.706	31.217	28.409750000000003
YPL126W	58.823	51.485	4.709	4.369	91.86	99.282	24.681	10.471	43.209999999999994
YPL127C	197.302	186.13	317.414	339.166	54.843	64.512	160.166	139.934	182.43337499999998
YPL128C	15.323	16.511	16.497	17.103	13.447	11.353	9.654	11.449	13.917124999999999
YPL129W	153.372	170.569	93.601	167.947	234.171	196.608	198.134	147.719	170.265125
YPL130W	0.0	0.941	0.0	0.727	10.224	12.985	1.73	2.498	3.638125
YPL131W	4644.673	5179.811	1937.423	1752.852	1742.685	1682.001	1162.162	953.56	2381.895875
YPL132W	11.062	16.477	14.011	21.666	107.359	120.419	69.577	90.687	56.40725
YPL133C	10.085	8.269	5.665	12.41	77.476	69.163	32.994	39.8	31.982749999999996
YPL134C	5.039	8.144	24.411	30.407	43.482	37.745	62.356	67.521	34.888125
YPL135W	174.309	163.714	233.317	306.856	365.21	435.352	286.852	361.958	290.94599999999997
YPL137C	14.749	14.982	14.887	14.835	14.022	21.729	12.777	15.812	15.474125
YPL138C	12.73	16.997	11.918	11.518	90.02	64.745	66.852	53.006	40.97324999999999
YPL139C	28.913	27.031	25.635	35.746	44.28	40.973	42.096	45.583	36.28212500000001
YPL140C	7.733	9.583	7.493	7.081	35.291	48.013	22.969	30.399	21.070249999999998
YPL141C	8.833	6.956	12.68	13.574	12.721	11.51	11.661	16.026	11.745125
YPL143W	6262.862	6150.19	2428.666	1880.908	6488.985	6648.99	2430.888	2104.408	4299.487125000001
YPL144W	51.15	38.158	39.538	52.403	130.449	128.274	161.016	131.233	91.527625
YPL145C	143.278	142.252	169.782	165.02	187.163	236.102	122.227	149.096	164.365
YPL146C	97.574	157.712	32.395	52.597	227.848	151.881	102.137	51.612	109.2195
YPL147W	0.901	0.728	1.94	3.749	23.716	22.241	14.715	14.968	10.36975
YPL148C	3.371	4.238	2.42	4.677	69.697	61.423	64.534	48.996	32.4195
YPL149W	5.975	6.081	11.437	12.711	146.05	157.239	120.945	119.574	72.50150000000001
YPL150W	3.697	5.155	10.302	13.576	51.401	51.503	62.868	68.23	33.3415
YPL151C	10.407	8.878	4.669	13.356	64.442	64.241	65.259	60.746	36.49975
YPL152W	21.831	24.112	22.329	27.258	37.04	33.231	59.438	68.652	36.736374999999995
YPL152W-A	11.661	12.565	0.0	4.853	0.0	2.795	11.545	8.334	6.469125
YPL153C	8.828	6.171	6.165	9.335	17.59	18.99	16.537	18.588	12.775499999999997
YPL154C	241.345	243.678	1157.855	1155.553	106.185	127.28	623.177	728.263	547.9170000000001
YPL155C	12.205	11.059	17.321	13.854	26.291	25.267	39.546	32.711	22.281750000000002
YPL156C	14.43	15.919	8.878	10.296	29.75	28.661	20.41	17.189	18.191625
YPL157W	22.316	22.376	22.691	21.671	116.055	129.871	96.968	89.05	65.12475
YPL158C	27.907	27.287	35.609	45.168	40.818	31.59	56.794	46.908	39.010125
YPL159C	30.061	32.807	64.729	80.842	46.9	41.019	44.262	53.987	49.325875
YPL160W	344.338	338.976	219.146	210.443	168.534	167.587	127.466	137.638	214.26599999999996
YPL161C	11.134	9.998	17.981	22.398	85.773	71.917	70.429	66.979	44.576125
YPL162C	13.579	13.477	16.928	20.821	29.269	43.514	46.699	53.632	29.739875000000005
YPL163C	200.295	134.185	98.535	66.815	71.98	72.291	50.505	41.284	91.98624999999998
YPL164C	0.548	1.771	3.539	5.016	16.025	14.707	18.44	16.444	9.561250000000001
YPL165C	0.524	0.282	0.0	0.0	4.291	2.763	0.0	0.374	1.02925
YPL166W	10.059	17.243	31.504	53.281	36.38	18.851	47.077	54.898	33.661625
YPL167C	0.652	0.351	1.684	0.977	12.662	14.126	18.329	18.635	8.427
YPL168W	11.823	8.575	20.563	17.791	57.467	58.21	35.117	41.601	31.393375
YPL169C	57.516	50.18	54.887	54.133	52.771	48.569	53.709	43.209	51.871750000000006
YPL170W	43.432	61.253	79.768	111.648	146.485	123.71	179.589	226.418	121.537875
YPL171C	0.489	0.263	1.052	1.22	5.147	4.452	5.806	3.144	2.696625
YPL172C	8.044	12.089	10.028	15.858	43.098	44.247	30.179	37.519	25.13275
YPL173W	39.434	41.076	65.1	62.914	78.444	65.226	76.783	63.414	61.548875
YPL174C	0.903	1.338	5.346	3.946	23.77	21.21	39.331	32.264	16.0135
YPL175W	7.46	5.911	12.283	12.419	39.537	46.283	32.149	21.954	22.249499999999998
YPL176C	19.262	17.791	19.931	29.778	44.787	49.054	69.35	69.193	39.89325
YPL177C	76.561	81.124	104.41	99.312	102.279	135.2	98.541	104.878	100.288125
YPL178W	136.688	104.918	133.052	142.614	330.844	289.511	298.469	266.982	212.88475
YPL179W	33.508	30.345	37.611	36.2	51.722	45.802	38.822	45.094	39.888
YPL180W	18.142	14.53	19.532	22.652	17.499	16.103	20.389	21.377	18.778000000000002
YPL181W	39.053	29.374	35.801	39.266	111.754	103.811	96.47	97.552	69.135125
YPL183C	31.92	25.745	4.582	7.408	94.85	98.407	31.795	18.942	39.206125
YPL183W-A	128.559	97.194	187.525	174.327	99.479	90.465	106.753	96.329	122.57887500000001
YPL184C	62.695	53.08	58.546	54.051	41.172	45.24	46.237	38.407	49.9285
YPL186C	0.642	1.038	17.976	29.935	15.029	13.239	44.506	67.929	23.786749999999998
YPL187W	0.0	0.0	0.0	0.0	2.756	0.565	0.0	0.0	0.41512499999999997
YPL188W	41.557	37.656	74.231	97.88	76.81	62.941	78.548	96.529	70.769
YPL189C-A	104.252	89.566	97.074	119.615	234.088	208.032	83.689	82.565	127.36012500000001
YPL189W	0.0	0.693	1.384	1.605	7.523	5.856	1.273	3.216	2.69375
YPL191C	9.769	13.159	18.699	23.493	48.267	33.827	40.839	51.204	29.907125
YPL192C	1.458	0.785	3.139	2.427	5.117	4.892	0.0	1.042	2.3575
YPL193W	26.674	21.004	8.836	13.664	65.426	52.137	65.007	41.795	36.817875
YPL194W	6.717	4.481	6.888	5.325	9.357	9.508	11.401	8.687	7.795499999999999
YPL195W	28.803	37.04	26.71	40.951	78.477	66.928	124.475	111.344	64.34100000000001
YPL196W	25.728	21.947	36.933	52.35	137.982	109.985	151.419	173.154	88.68725
YPL199C	171.385	147.479	94.446	164.973	183.437	157.325	122.236	117.847	144.89100000000002
YPL201C	0.0	0.0	0.0	0.0	9.433	5.695	1.68	1.516	2.2904999999999998
YPL202C	34.778	30.639	36.432	40.686	140.785	126.857	60.49	63.821	66.811
YPL203W	25.201	21.614	56.48	87.334	33.1	27.37	64.159	92.998	51.032
YPL204W	55.047	50.354	57.986	64.611	93.607	74.807	95.669	86.894	72.371875
YPL206C	65.702	81.941	166.363	226.356	142.371	117.832	298.744	345.662	180.621375
YPL207W	30.956	28.275	11.457	12.481	116.591	113.975	42.62	34.569	48.865500000000004
YPL208W	17.794	17.003	20.242	22.637	77.0	78.389	105.039	112.539	56.330375
YPL209C	8.519	14.057	11.465	11.08	41.743	26.293	27.412	13.7	19.283625
YPL210C	79.537	70.542	67.848	56.531	242.34	219.703	150.226	141.897	128.578
YPL211W	292.292	330.013	34.709	56.353	652.61	647.605	170.229	107.525	286.417
YPL212C	69.069	63.571	14.717	25.453	148.591	128.661	84.054	55.021	73.642125
YPL213W	18.019	21.622	49.381	57.268	137.048	114.659	100.551	115.318	76.73325
YPL214C	6.523	5.857	14.826	18.702	41.133	48.995	67.452	83.658	35.89325
YPL215W	34.983	37.696	46.453	77.168	92.104	83.301	96.98	93.344	70.253625
YPL216W	2.49	2.204	5.362	4.886	26.639	27.883	21.483	19.067	13.751750000000001
YPL217C	43.578	41.066	4.281	6.345	82.014	72.926	36.747	18.711	38.2085
YPL218W	391.882	430.262	449.283	439.051	454.84	497.631	478.171	549.568	461.336
YPL219W	13.519	8.783	17.124	16.218	15.354	16.776	15.747	23.588	15.888625000000001
YPL221W	22.725	15.438	28.19	26.113	49.137	48.2	53.314	61.614	38.091375
YPL222W	4.554	4.14	22.063	13.741	5.329	9.688	40.015	52.686	19.027
YPL223C	2.314	0.0	12.456	16.372	8.123	2.773	16.036	12.403	8.809625
YPL224C	16.116	7.509	32.826	30.093	48.928	63.065	57.786	87.165	42.936
YPL225W	447.975	669.645	609.684	798.903	953.507	862.92	1331.895	1174.288	856.1021250000001
YPL226W	205.363	183.142	44.82	36.017	104.713	103.408	40.892	30.925	93.66
YPL227C	38.596	57.973	55.405	64.742	245.659	224.574	177.168	161.749	128.23325
YPL228W	44.202	36.875	52.962	60.235	55.059	40.845	48.704	52.228	48.88875
YPL229W	20.795	9.676	38.672	25.178	26.545	29.456	35.562	27.023	26.613375
YPL230W	1.5	1.077	12.917	15.396	5.85	4.554	6.929	11.076	7.412375000000001
YPL231W	390.89	311.732	321.595	298.385	80.996	82.317	102.077	109.789	212.22262500000002
YPL232W	90.183	80.86	127.527	154.619	203.179	166.816	151.922	164.505	142.45137499999998
YPL233W	40.581	28.667	29.128	27.024	100.248	103.766	76.785	89.59	61.97362500000001
YPL234C	331.764	320.468	433.732	432.981	546.269	604.991	631.131	552.142	481.68475
YPL235W	94.686	93.079	104.626	86.076	204.585	196.117	248.344	212.519	155.004
YPL236C	8.589	5.784	24.274	19.214	37.061	45.811	47.833	63.305	31.483875
YPL237W	457.41	555.233	340.598	403.548	556.869	520.339	599.304	446.82	485.015125
YPL239W	111.936	133.728	27.247	38.081	260.824	253.863	125.28	81.394	129.044125
YPL241C	28.326	17.269	16.051	22.338	43.612	47.174	33.949	37.826	30.818125
YPL242C	12.328	9.257	13.273	12.882	31.308	26.598	40.514	39.089	23.156125
YPL243W	66.993	66.378	59.109	64.742	263.853	275.592	205.129	187.084	148.61
YPL244C	14.405	19.869	21.092	22.543	219.803	216.305	140.339	144.961	99.914625
YPL245W	24.985	19.728	9.276	11.833	185.501	211.489	29.855	26.17	64.854625
YPL246C	68.492	50.54	70.535	70.646	113.249	103.509	84.028	102.161	82.89500000000001
YPL247C	8.231	6.853	12.084	22.423	15.323	9.148	20.743	26.205	15.126249999999997
YPL248C	0.667	0.24	0.479	0.37	0.781	0.96	1.761	1.113	0.796375
YPL249C	25.861	18.302	35.865	35.938	14.874	11.243	22.132	22.712	23.365875
YPL250C	68.441	53.007	202.639	322.834	75.081	82.716	135.523	289.42	153.707625
YPL252C	49.733	65.769	48.677	43.279	83.324	95.916	98.478	74.321	69.937125
YPL253C	11.197	8.804	16.29	13.854	34.702	28.146	28.762	22.061	20.477
YPL254W	26.858	17.062	22.443	26.361	154.327	137.417	100.017	93.402	72.235875
YPL255W	6.6	9.299	8.745	7.184	50.493	47.461	35.183	56.601	27.695749999999997
YPL256C	54.22	44.303	18.557	22.417	48.74	37.185	16.353	26.69	33.558125000000004
YPL257W	6.05	9.779	8.685	16.787	41.297	36.741	13.977	21.621	19.367125
YPL258C	0.71	0.0	2.294	1.478	12.884	15.325	7.736	8.377	6.1005
YPL259C	27.179	20.634	28.375	28.794	49.151	42.843	60.342	51.801	38.639874999999996
YPL260W	76.718	83.05	134.604	138.659	59.847	66.07	128.703	118.04	100.71137499999999
YPL262W	113.848	107.558	140.7	138.814	79.743	66.69	101.604	119.188	108.51812500000001
